zip_code,centroid_longitude,centroid_latitude,internal_point_latitude,internal_point_longitude,area,convex_hull_area
27846,-76.88978531976109,35.76372451335084,+35.7585682,-076.8975274,0.024490042915000013,0.03308692178449972
27847,-77.1891065800289,36.184571721088396,+36.1831685,-077.1946679,0.009722761856999919,0.015810881942000574
27849,-77.2066078759748,36.072107948000095,+36.0773056,-077.2150251,0.019987892606999843,0.025865824033999892
27850,-77.88393679565408,36.40102770093539,+36.4123906,-077.8801914,0.0515854554620001,0.06738872238900029
27851,-78.02840276520108,35.641232207958126,+35.6400827,-078.0306782,0.011554519309000047,0.013364709937499768
27852,-77.63588155354365,35.75262643348329,+35.7504591,-077.6369312,0.012585767873000031,0.021528714506499794
18430,-75.4740458246037,41.74800743890065,+41.7564526,-075.4724575,0.0005006568545000104,0.0005773394029999766
18431,-75.25748563723151,41.622951520109794,+41.6165097,-075.2576981,0.038477049433500186,0.0484924286194988
18433,-75.5881846609889,41.5744616439319,+41.5733074,-075.5813301,0.007855896524499955,0.012709574303500183
18434,-75.54833741583329,41.46147398514865,+41.4535657,-075.5423467,0.0018681263029999326,0.0021134684639998215
18435,-75.00238806824125,41.48912210261331,+41.4556092,-074.9832379,0.0029176163364999924,0.004768497574499886
18436,-75.39301817834071,41.43677358608533,+41.4427987,-075.3934505,0.026348428548999873,0.03763086660849946
18437,-75.30640056170743,41.86782227247297,+41.8719686,-075.3165040,0.0034190281155000433,0.005030279259499754
18438,-75.25098285578966,41.43596703340905,+41.4391587,-075.2564877,0.002168027960000006,0.0036008282154998713
18439,-75.34922723093695,41.82685446536555,+41.8255025,-075.3489660,0.008913940625500067,0.011713610060999831
18441,-75.62823763779869,41.65949576080667,+41.6560529,-075.6139422,0.0008257300755000015,0.0014526579039999526
18443,-75.10110787723951,41.66227165884233,+41.6629272,-075.1020939,0.0038967290235000195,0.006190392359499784
18444,-75.55090601593331,41.331081623934644,+41.3290743,-075.5527699,0.033093727770999906,0.04284006631300017
18445,-75.36062142797779,41.29660242632941,+41.2979076,-075.3593623,0.010307545207000137,0.013939223814500131
18446,-75.7570032885811,41.645028306699345,+41.6561746,-075.7591431,0.01439762732000006,0.0213680382380005
18447,-75.61668541334653,41.508409972065664,+41.5134477,-075.6071658,0.005734850440500157,0.01030830260250093
18451,-75.21646843368802,41.40821685375588,+41.3969976,-075.2179552,0.0024380626900001503,0.004057846858000214
18452,-75.59028220356865,41.48362768314616,+41.4836279,-075.5902822,0.0005491898919999736,0.0006630207164999173
18453,-75.36199266626815,41.754557285169845,+41.7584947,-075.3707891,0.01453676021699988,0.022021687696999595
18454,-75.4266582486025,41.82896697445541,+41.8272850,-075.4261439,0.0008670007130000033,0.0013804170460001723
18455,-75.35606500177207,41.88677774077858,+41.8930006,-075.3591925,0.0013154496694999615,0.0015625378459998731
18456,-75.3443429683046,41.62623562018659,+41.6127961,-075.3404328,0.0014305311539999695,0.0037215603664997633
18457,-75.04848691878195,41.47187593577078,+41.4720942,-075.0491654,0.00013866739750002677,0.00025632830749985647
18458,-74.91634065003818,41.40927161015981,+41.3957544,-074.9192545,0.015759460936999904,0.019587853542999748
18459,-75.42907922052449,41.504915950152395,+41.5041019,-075.4288390,3.0354135500005674e-05,4.978280700002924e-05
18460,-75.32353288790775,41.253915046593576,+41.2498940,-075.3130083,0.000936862389000063,0.002313891473000484
28007,-80.10991113933382,35.1045905926694,+35.1045904,-080.1099110,0.0003362601649999519,0.0004236339775000204
28009,-80.10754809630565,35.40850949605793,+35.4078461,-080.1071954,0.0008749516409999478,0.0011759614619999952
28012,-81.04068063588512,35.210188112121386,+35.2115037,-081.0378653,0.007997101821500036,0.009384926487999401
28016,-81.28813583472756,35.317503664563425,+35.3149323,-081.2832924,0.01112171583349992,0.013375776435000004
28017,-81.6706820530337,35.2470821525359,+35.2470822,-081.6706821,4.405480200002636e-05,4.997755700001477e-05
28018,-81.79518031347425,35.48378450856692,+35.4857268,-081.7903962,0.025574859606499994,0.036384519897000346
28019,-81.79048654089303,35.280415342389446,+35.2767015,-081.7877065,3.8538778500026545e-05,8.969796049993978e-05
28020,-81.64131412511256,35.52498940587544,+35.5249890,-081.6413171,0.011194760780000075,0.013953539782000339
28021,-81.40972449524288,35.39857709174092,+35.4007738,-081.4033457,0.016369491806499985,0.02282736037649996
28023,-80.60223042960419,35.5695202297939,+35.5677137,-080.6022582,0.01196472073150013,0.015499157675999877
28025,-80.52790052031958,35.38042243922184,+35.3825654,-080.5234428,0.02801081102549959,0.040459442624999
28027,-80.67521772164612,35.40847687421916,+35.4070413,-080.6858722,0.01814354585450028,0.021585678326500036
28031,-80.89809760993286,35.471534156470106,+35.4699229,-080.8953567,0.0066210845500000145,0.008246043861500373
28032,-81.08030676189759,35.23503346658633,+35.2330332,-081.0795134,0.0006425166189999849,0.0010107695369999607
28033,-81.32105607293218,35.4187453685877,+35.4192696,-081.3282532,0.004015758409500064,0.005450011565500379
28034,-81.18087721567882,35.35321450528312,+35.3536638,-081.1789430,0.011741426562500035,0.014633425748000226
28036,-80.7942840716294,35.485775340367105,+35.4805467,-080.7925395,0.00596147579849985,0.008758414179999726
28037,-81.01748929189642,35.507063572460495,+35.4954864,-081.0184843,0.013612092389999832,0.01822829674649933
28039,-80.43540937697176,35.6804648724557,+35.6788345,-080.4374270,2.1920257000012367e-05,2.766971799999688e-05
28040,-81.74721802548379,35.39152057178016,+35.3891952,-081.7581348,0.018267706983499787,0.023519950045499786
28043,-81.86928284952124,35.311931139953366,+35.3062408,-081.8726002,0.0162970578830001,0.023725829650500584
28052,-81.2337444981569,35.2237789433892,+35.2146561,-081.2332272,0.010864672471999973,0.01393910924700021
76541,-97.72893527920382,31.114175067179286,+31.1128837,-097.7296024,0.0011656120185000174,0.0013275890735002082
76542,-97.74604519036615,31.010582305627686,+31.0103783,-097.7415343,0.019932632780499913,0.031994565191500096
76543,-97.64314197504865,31.138902250227435,+31.1491884,-097.6331128,0.01197647945800029,0.01865414749150003
76544,-97.76166453917192,31.143165766301514,+31.1436423,-097.7610467,0.007512679207999823,0.0418672427164977
76548,-97.64585493751241,31.05080184438486,+31.0508556,-097.6446255,0.004189772995000048,0.005383618413499566
76549,-97.82994097280344,31.01320369266198,+31.0170773,-097.8330920,0.01889891905749995,0.02603922174000014
76550,-98.22872850501479,31.087559703778318,+31.1024346,-098.2594377,0.13059517970900011,0.18641972438899795
76554,-97.36685287101898,30.976999399430202,+30.9679583,-097.3769160,0.002149418078000097,0.003098726955000459
76556,-96.82585333919478,30.702977745909493,+30.7004126,-096.8306627,0.024141631605500022,0.027749091110999706
76557,-97.39482141463779,31.29551590768877,+31.2850862,-097.3900611,0.03494456858050019,0.04761312323200022
76559,-97.6048796294362,31.076417161957313,+31.0759554,-097.6043690,0.0016675237575000284,0.002473173183499955
76561,-97.53705740645458,31.412883475887607,+31.4095043,-097.5311551,0.011315478635000117,0.014891276946500541
76565,-98.35100402338539,31.6437157102553,+31.6437089,-098.3509996,0.006908862340500002,0.010318864299500158
76566,-97.99623263333366,31.510584696937695,+31.5524400,-098.0485088,0.01340680414349999,0.02124528257400098
76567,-97.0075725384693,30.65002034136797,+30.6495539,-097.0061172,0.04740998310349993,0.06609576161100034
76569,-97.22872792026271,30.94373582976946,+30.9401832,-097.2270231,0.02014217261749996,0.02638011238000009
76570,-96.93864011175276,31.081670827847482,+31.0822671,-096.9535145,0.04437843497749987,0.05835054798149956
76571,-97.58906438997238,30.93382518670883,+30.9257362,-097.5986500,0.030000135097000013,0.03611304260049979
76573,-97.50248498730967,30.81863301331634,+30.8186332,-097.5024848,0.0002182136029999692,0.00023690191849993545
76574,-97.38740539559052,30.584231042781855,+30.5793270,-097.3886221,0.035470807116999875,0.04356693882350089
76577,-97.16966713607076,30.62969411920302,+30.6272323,-097.1702503,0.03715033377600028,0.052693312026500294
76578,-97.23788323372044,30.536173584429463,+30.5354092,-097.2371696,0.018505757570500013,0.02034626377300062
76579,-97.26366389817066,31.19701040639371,+31.1959050,-097.2652526,0.01415338379999991,0.01839249931650047
76596,-97.72956191169631,31.47750167243796,+31.4768430,-097.7284446,7.523631849999292e-05,9.02977160000412e-05
76597,-97.70684216952841,31.486427350345437,+31.4864274,-097.7068421,0.00011857481050002688,0.00013130579750003288
76598,-97.73545486448988,31.475320476592003,+31.4753205,-097.7354549,9.478815000000023e-06,1.0694083000011074e-05
48310,-83.06782080958399,42.56435539511077,+42.5634354,-083.0683965,0.0024094559619999775,0.0026960541940001703
48312,-83.00944726668077,42.558461419401546,+42.5582276,-083.0089258,0.003215478378500061,0.003378810238000033
48313,-83.00147116696263,42.59956704470729,+42.6006514,-083.0029032,0.0026227476174999712,0.0034383815000003327
48314,-83.0543285658099,42.60989488750539,+42.6120739,-083.0534892,0.00219971500150003,0.002397128652000145
48315,-82.99631778742771,42.67289181920159,+42.6718348,-082.9973986,0.003677670334000063,0.003934180455999921
48316,-83.05684141612551,42.69063688267489,+42.6901730,-083.0572439,0.0032284340260000095,0.003392396553000029
48317,-83.05318948084562,42.64678013916372,+42.6448437,-083.0519746,0.003588480220999996,0.004094259538999902
48320,-83.3380544401106,42.61258827880851,+42.6119345,-083.3380921,0.0003980182570000716,0.0006106467010001092
48322,-83.3813763649681,42.542173628270135,+42.5378240,-083.3845260,0.0033554363224999398,0.003602543234500105
48323,-83.37611740075565,42.570335037276884,+42.5708041,-083.3779085,0.0028722539950000563,0.004654390866999853
48324,-83.39261601712117,42.59614350648548,+42.5950220,-083.3912304,0.0034534517530000965,0.004429755414000163
48326,-83.25336746493258,42.675790384679786,+42.6882462,-083.2440754,0.005090288271000011,0.008223386489999785
48327,-83.4141732165503,42.64422535947083,+42.6369326,-083.4099874,0.0033605557765000542,0.003635582854000048
48328,-83.35626783060711,42.64377753183952,+42.6464226,-083.3591842,0.003305119629000008,0.004106331926999888
48329,-83.38889553047176,42.68838051737088,+42.6870157,-083.3886216,0.0035190129475000183,0.004430787086999802
48331,-83.40854199097895,42.50401821635846,+42.5024857,-083.4089359,0.002637994371000019,0.003018575200500066
48334,-83.34943184505038,42.506727726327114,+42.5046941,-083.3492041,0.0025538448290000114,0.0026057023349999606
48335,-83.40198353136773,42.46286294931531,+42.4628724,-083.4050328,0.00213749065649999,0.0025967048420000574
48336,-83.34726965124783,42.463145607044574,+42.4631444,-083.3472697,0.002577128327999966,0.0027093619670003405
95652,-121.40111508404763,38.662986438343054,+38.6629852,-121.4011155,0.0010127657915000208,0.0013414070740000068
95653,-121.97765400067705,38.69340173421099,+38.6976341,-121.9775714,0.0013828624244999572,0.0017471944574998463
95655,-121.27931153468546,38.54957177051711,+38.5492278,-121.2785982,0.002552968311999916,0.0028759446610002637
95658,-121.15398670997803,38.87965838946409,+38.8811828,-121.1690138,0.006776105923000065,0.009120564066999964
95659,-121.57134637776402,38.839936771261996,+38.8422298,-121.5721644,0.013653697646499837,0.024199354601999876
95660,-121.37996868736899,38.67854862328893,+38.6785449,-121.3799687,0.001672122347499908,0.0026103907005001373
95661,-121.24916464596099,38.741317848027805,+38.7410737,-121.2476931,0.002416365448499987,0.0027847150309996582
95662,-121.21978704818152,38.68909042293438,+38.6891735,-121.2184354,0.0029503438775000017,0.0036221302015001593
95663,-121.18232213127588,38.85580846527022,+38.8558084,-121.1823201,0.00214744657900005,0.0035319739080000023
95664,-121.0506606007973,38.798982074916545,+38.8012809,-121.0378557,0.01140044339700004,0.015596803286999224
95665,-120.65140305395153,38.4020933250793,+38.4006500,-120.6484627,0.005432980203999908,0.008140397858000224
95666,-120.36821457967062,38.53214854012316,+38.5238605,-120.3766289,0.015141072241499989,0.059886548986499165
95667,-120.78986241076633,38.73525094540962,+38.7349247,-120.7899525,0.046582786471499944,0.06920662863149823
95668,-121.49255018346183,38.82842575825331,+38.8335549,-121.4980994,0.016350856519499947,0.021466819802000346
95669,-120.89837502382623,38.48220673255417,+38.4826191,-120.8994719,0.02363635725850006,0.03177981721049905
95670,-121.2801115908864,38.60461638928209,+38.6042685,-121.2803275,0.0034585115125001036,0.005336538144500268
95672,-120.99822561910402,38.725164617600974,+38.7223732,-120.9786372,0.006107678316999954,0.008077807986499912
95673,-121.46137952401024,38.68967938214719,+38.6892412,-121.4590137,0.00436617636399999,0.006011414879500147
95674,-121.48185316030806,38.95416132506713,+38.9541640,-121.4818591,0.00862374780899997,0.009681947976499565
95675,-120.74049993538273,38.54470002049973,+38.5447004,-120.7404999,0.00018447725250001802,0.00022869127300012516
95677,-121.23435650024915,38.79136651132147,+38.7910750,-121.2348544,0.002381747293000062,0.0030014145359997663
95678,-121.28750081356442,38.76402584232159,+38.7640214,-121.2875011,0.0029109206965000013,0.003729463756499776
95679,-122.32718416984909,38.885998422218066,+38.8970229,-122.3484036,0.012412621825500002,0.013209112174999925
95680,-121.58457685305088,38.23976954222922,+38.2404185,-121.5875347,0.0005503724109999492,0.0007325250139999122
61751,-89.29925103391317,40.21455594528331,+40.2145560,-089.2992519,0.00045530791900009625,0.0005184346180000082
61752,-88.75479764884136,40.339071831998716,+40.3395900,-088.7542320,0.02301565550300008,0.02835901186449956
53214,-88.01469559631622,43.02077629567645,+43.0203267,-088.0128711,0.002082195099499996,0.0026284185509997775
61753,-88.78468983593586,40.63645164970295,+40.6297261,-088.7879870,0.02347068824700012,0.03354323672749982
61754,-89.16915061726226,40.330331893970325,+40.3337548,-089.1819443,0.018537748518000136,0.023832114677999776
53215,-87.94682982965351,42.99921682644119,+42.9992725,-087.9430176,0.001622059004000032,0.002174284117000099
61755,-89.33599468712244,40.52790416810237,+40.5280216,-089.3371730,0.013561226251999953,0.017228071912500035
53216,-87.97638479770487,43.08638947003074,+43.0863902,-087.9763849,0.0013279890294999918,0.0014571511049998674
61756,-88.97344803966907,40.03123106355983,+40.0312399,-088.9734553,0.022533791463000247,0.030064667729999547
61759,-89.32370504306957,40.43717621904423,+40.4373141,-089.3360612,0.009342564767000024,0.011228811955999408
61760,-89.02868226422916,40.88110168107123,+40.8792426,-089.0217951,0.02023547482000009,0.029907385053999286
53217,-87.91268090047205,43.155813103242906,+43.1582038,-087.9132247,0.004751346205499947,0.007057708265000454
53218,-87.99313075192161,43.11473890020361,+43.1137196,-087.9929796,0.001683968280000038,0.00196432178149996
61761,-88.95862705212845,40.52955622214388,+40.5290163,-088.9589351,0.011718085107000245,0.01925455966350026
53219,-87.99226041857774,42.99549729321272,+42.9951812,-087.9936879,0.0014160705310000132,0.001655634626000081
53220,-87.99136421782403,42.96520674862665,+42.9652062,-087.9913635,0.0015819517924998607,0.0018541908299999092
53221,-87.94394031501075,42.954066775458905,+42.9539152,-087.9444972,0.0026129453615000298,0.002983011816000118
61764,-88.62819794326154,40.88226184333064,+40.8824424,-088.6281364,0.04529757534749978,0.05963957330799843
61769,-88.39937000970252,40.882020808047486,+40.8820090,-088.3993639,0.010489622602499952,0.014419037161000037
53222,-88.03556216892153,43.08241511958361,+43.0832083,-088.0360413,0.0015855775979999652,0.00202047338049999
61770,-88.52591614992582,40.44317324612331,+40.4429664,-088.5252674,0.017148398511499928,0.020640092252500238
61771,-89.14114281203621,40.709367352696646,+40.7020159,-089.1313740,0.006355486210999991,0.010950828403499974
61772,-89.06596172030288,40.381263143505045,+40.3812560,-089.0659687,0.007653088143000084,0.010218552785500044
53223,-87.99048422119874,43.16340825843304,+43.1634545,-087.9904959,0.0029394511744999787,0.0033232934900003456
61773,-88.38325080269558,40.57170454436259,+40.5656191,-088.3830250,0.012009099110499872,0.013373816561000104
61774,-89.203941901508,40.43068387832058,+40.4306775,-089.2039447,0.011854529171499983,0.015872974187999538
61775,-88.36715242915233,40.65082292403156,+40.6536964,-088.3759616,0.00956387694750006,0.011620027619999864
53224,-88.03959236873176,43.16329883570711,+43.1633303,-088.0396987,0.002815737859999999,0.003229672728999799
61776,-88.86699108643333,40.56943369264757,+40.5666474,-088.8742258,0.012158929582999913,0.017316149577000197
61777,-88.94179251928402,40.24249065534625,+40.2440629,-088.9456629,0.01103323991850003,0.016831001054499816
53225,-88.04186407813845,43.11495033735847,+43.1151540,-088.0429443,0.00196899419100004,0.00258864031199994
61778,-89.09116202035123,40.232887000207704,+40.2328813,-089.0911707,0.008274041422499927,0.011083413687499889
53226,-88.04219229228762,43.04945666939001,+43.0489543,-088.0422338,0.0019703026334999753,0.002368832074999994
53227,-88.04254550183964,42.995628441814574,+42.9958136,-088.0420173,0.0014589216479999872,0.0014946058559999623
61801,-88.21127590705818,40.10901594708236,+40.1089659,-088.2110239,0.0014710800165000093,0.0018030565439999691
53228,-88.04338784238278,42.966836243110286,+42.9690463,-088.0432244,0.0014927601069999864,0.0016619296014998995
53233,-87.93383193094844,43.036920437954855,+43.0369203,-087.9338319,0.0004835163834999564,0.0005399527554999513
06414,-72.55599270819245,41.56644037013391,+41.5722305,-072.5523185,8.107374250000362e-05,0.0001876668810000134
11705,-73.05508436271307,40.74511479472976,+40.7452550,-073.0548363,0.001004471022000022,0.0013400147545000356
11706,-73.25108038829056,40.72168424816042,+40.7225373,-073.2521829,0.005035798751500006,0.016977835510500017
11709,-73.55891627435382,40.90688661326774,+40.9063125,-073.5582442,0.0005580849375001183,0.0008643951069999893
11710,-73.53287452444422,40.672130118963246,+40.6719720,-073.5319720,0.0015236502165000038,0.0020349913984998684
11713,-72.94317734982909,40.77490117381228,+40.7760871,-072.9428062,0.0014062241155001604,0.002326857833000034
11714,-73.4860734155974,40.74256552687902,+40.7425634,-073.4860727,0.0011929056254999985,0.0015361745075000144
11715,-73.03521119132397,40.750021226588835,+40.7509684,-073.0349242,0.00046909851300004575,0.0006150536600002284
11716,-73.12695595172043,40.7712697001918,+40.7766919,-073.1348539,0.002421918552500004,0.002864635680499917
11717,-73.25226625893198,40.7838055839687,+40.7838054,-073.2522626,0.0030137419435000558,0.0034994119989998846
11718,-73.26383393935903,40.71881056439592,+40.7164346,-073.2615138,0.00026390522900004125,0.00035874956549979543
17318,-76.72301717971773,40.02225813192357,+40.0222580,-076.7230171,0.00016373465850001156,0.00023223752900002886
17319,-76.79409905574778,40.16043503280725,+40.1604888,-076.7939745,0.004748040132000101,0.0054869870750000466
17320,-77.38768258892335,39.768506142430084,+39.7707178,-077.3887581,0.015171944640000129,0.017737767818500408
17321,-76.44716226552164,39.75472120497252,+39.7496754,-076.4443448,0.004440808415499909,0.007037052732000327
17322,-76.53268821210887,39.85591556590737,+39.8559095,-076.5327334,0.0104052555184999,0.020352116142999827
17324,-77.22833399072573,40.03484681698319,+40.0303951,-077.2368462,0.014317814853999786,0.021214549204500936
17325,-77.22676831592096,39.827837778910094,+39.8262580,-077.2276060,0.035193375599499886,0.04607773231200033
17327,-76.75322494348076,39.77951796808382,+39.7795121,-076.7532566,0.01250527157350009,0.017981049380000343
17329,-76.85111141160107,39.76184552022575,+39.7618437,-076.8511200,0.004453197145499955,0.005905488748499681
17331,-76.97830670348293,39.790153533944306,+39.7896900,-076.9779837,0.0212111971319996,0.02767039215700046
17339,-76.88380381108692,40.13505391222998,+40.1347308,-076.8852917,0.007705653254499928,0.011635357706500107
17340,-77.11259619935892,39.75550231863724,+39.7552286,-077.1167841,0.010554823545999882,0.012070141828499893
17343,-77.33397063425976,39.87036496975174,+39.8692537,-077.3347985,0.00020930929850003139,0.0002701625020000952
17344,-77.01921890945005,39.805687813730074,+39.8056878,-077.0192192,0.0002176409350000422,0.0002864023780000309
17345,-76.73541949012876,40.07757470601717,+40.0780888,-076.7475033,0.0028156595529999183,0.0036240747734998377
17347,-76.68888623063108,40.05528740079875,+40.0575480,-076.6881440,0.0038911817365000914,0.005359509328999539
17349,-76.68021401670399,39.75429036364731,+39.7449921,-076.6474079,0.005651384879000066,0.009798517967999746
17350,-77.07990879521009,39.889020234904756,+39.8900884,-077.0793995,0.011947517449500072,0.013603710384999497
17352,-76.49984378164137,39.76120740170026,+39.7612015,-076.4998468,0.00375290768849997,0.005753215353499901
17353,-77.3851193106805,39.889002558543226,+39.8830857,-077.3717356,0.011143683923499889,0.015791823953499894
74080,-95.74121088033154,36.52745185538232,+36.5421066,-095.7490116,0.026173581333499885,0.03365305374799957
74081,-96.4556193120835,36.175858404896736,+36.1805171,-096.4515072,0.009393253602499858,0.011136001682000157
74082,-95.88155655615604,36.45047552191537,+36.4504755,-095.8815565,1.9857417499978162e-05,2.5610230999981723e-05
74083,-95.76942852765518,36.915462800961585,+36.8792105,-095.7533832,0.027454815343999985,0.03346587727849986
74084,-96.3461287540691,36.5381310926719,+36.5288534,-096.3615146,0.01585584491399998,0.022575471136999536
74085,-96.71517093613662,36.11040767353983,+36.1107931,-096.7226076,0.024264667424999803,0.03566520584550004
74103,-95.99455609395022,36.15559920865532,+36.1555991,-095.9945561,0.00014799207900002077,0.0001689152854999617
74104,-95.95400221466586,36.14646648985342,+36.1464660,-095.9540023,0.0007060720934999741,0.0007627797329999536
74105,-95.96407871087932,36.097403539288806,+36.0974418,-095.9610870,0.001968527811499847,0.002075340219499944
74106,-95.98426917423158,36.19199958003008,+36.1919421,-095.9851503,0.0019659801499999213,0.0023554047949997606
74107,-96.04145230625363,36.106913266606604,+36.1148468,-096.0323203,0.006991749278000094,0.007198914104999866
80229,-104.95738101860452,39.85550693354557,+39.8553180,-104.9571195,0.0036897248004998974,0.004478102868499784
80230,-104.89027847041444,39.71946714002485,+39.7194670,-104.8902781,0.0006773074814999609,0.0008414297895000036
80231,-104.88780386601765,39.671422742673045,+39.6714213,-104.8878026,0.0012819543794999326,0.0015027361840000287
80232,-105.09041360128128,39.68852018251383,+39.6868658,-105.0902335,0.001190076782499996,0.0014931396494998826
80233,-104.94700062148287,39.89973806408463,+39.8996713,-104.9465609,0.002516956356500062,0.0032509438559999945
80234,-105.00551574962675,39.912282554170766,+39.9099922,-105.0026430,0.0019642961269998958,0.002265647761999923
80235,-105.09000362382275,39.646097877733574,+39.6476071,-105.0894821,0.0010103749029999692,0.001117347723499875
80236,-105.03956811178635,39.65167628242446,+39.6516750,-105.0395691,0.0008730519745000396,0.0010775855525000499
80237,-104.90118226795288,39.64007990904176,+39.6398707,-104.9017110,0.00097927659150003,0.0012526507609998809
80238,-104.88240327268736,39.771597396861964,+39.7715952,-104.8824031,0.0013235774494999776,0.0019276813705001827
80239,-104.83800796091548,39.78681172836206,+39.7876283,-104.8385507,0.002723633958500083,0.0039878661455001185
80241,-104.95505033456618,39.928714940661074,+39.9295182,-104.9548080,0.001870265276000106,0.0019492703229999687
80246,-104.93094353023257,39.7043250543655,+39.7051695,-104.9307163,0.0004703293275000166,0.0005342057255000402
80247,-104.88188269820776,39.69714707483659,+39.6983270,-104.8788145,0.00080002027650004,0.0010482197699998028
80249,-104.69647283534322,39.84984661229673,+39.8547459,-104.6958040,0.013012070168500032,0.019145653152999785
80260,-105.00608545801113,39.8667973132522,+39.8669180,-105.0060593,0.0013359320720000311,0.0014647482040001224
80264,-104.98548234687162,39.74247740565266,+39.7424774,-104.9854823,2.02607899999349e-06,2.0272259999942026e-06
80290,-104.98675435008386,39.744092252138934,+39.7440923,-104.9867543,2.0478979999996335e-06,2.048227000002766e-06
80293,-104.98993472444405,39.74625327432781,+39.7462533,-104.9899347,1.6305509999940752e-06,1.6314024999919245e-06
80294,-104.98927014496927,39.74945215777428,+39.7494522,-104.9892701,1.6245169999960049e-06,1.6257400000069073e-06
80301,-105.20013226830802,40.04856725874021,+40.0494681,-105.2014214,0.00872877285450003,0.01066639960999965
80302,-105.36913254166342,40.0388853162566,+40.0434111,-105.3723785,0.02267927444100006,0.03921503400650169
01451,-71.57376277730964,42.50121909472089,+42.5019084,-071.5682014,0.005613607206999841,0.006604719192000546
01452,-72.00513541002003,42.48378661621097,+42.4895983,-072.0028783,0.011905272153000196,0.012022383604500905
01453,-71.76138083984695,42.518642956698514,+42.5199773,-071.7632023,0.008229145415500037,0.009623960295499702
01460,-71.48909656772196,42.53501838525961,+42.5359311,-071.4905688,0.0049692672465001374,0.005488199179500215
01462,-71.71990473894708,42.589683002949066,+42.5826069,-071.7204641,0.007881219502999932,0.008672208964500475
01463,-71.60421235898939,42.67118051410017,+42.6706425,-071.6028575,0.006591096016000005,0.007649140919499416
01464,-71.6483754358582,42.57331712095932,+42.5736544,-071.6409862,0.004276868301999903,0.005016202894499873
01467,-71.61725094416553,42.48775934269345,+42.4896460,-071.6095774,0.000539863859500029,0.0007663437810002105
01468,-72.0689419065936,42.55207077494014,+42.5427668,-072.0683447,0.006152639683999868,0.007488912679000142
01469,-71.69400434246663,42.66656584082298,+42.6648277,-071.6950870,0.006543896836000026,0.007222273937999662
27853,-77.3042455425729,36.514793539726966,+36.5085797,-077.2856263,0.011113669280000026,0.014908617332500587
27855,-77.08379873237065,36.42202354989423,+36.4155575,-077.0693390,0.014315197951999769,0.019609296177499565
27856,-77.98267021225051,36.01378371393413,+36.0136803,-077.9805742,0.03371394285349986,0.04516732539399849
27857,-77.28629728293724,35.97358489692906,+35.9727932,-077.2862535,0.016363499980499904,0.027600971657499754
45169,-83.64980230136065,39.50061271484689,+39.5064792,-083.6508824,0.026426335758000227,0.03614313363250017
45171,-83.79881910408959,39.01452674235298,+39.0145455,-083.8002762,0.020469325120499857,0.030600203433500707
45172,-83.38688300317271,39.07447229260885,+39.0744723,-083.3868830,0.00011893671099995421,0.00012173228599997261
45174,-84.31046025051032,39.15886709036208,+39.1585255,-084.3122141,0.0003488684294999943,0.00044759916650008284
45176,-84.02316563137026,39.0834088826095,+39.0792622,-084.0297292,0.014511019828999942,0.025704531633999758
45177,-83.83714767725608,39.460114778637575,+39.4607312,-083.8442955,0.04744093266300002,0.053676743145000254
45202,-84.50289021818422,39.10899582961211,+39.1093772,-084.5025708,0.0007786249559999768,0.0014312137279998709
45203,-84.53346354516142,39.10432912743422,+39.1052941,-084.5335288,0.00035747403949994464,0.0004685744615000671
45204,-84.57188070626886,39.09630816604689,+39.1065367,-084.5531930,0.000946809763999979,0.0019618922885002313
45205,-84.57520638938152,39.110038712249185,+39.1100382,-084.5752063,0.0007820775080000501,0.0009341494154999404
45206,-84.48437393622008,39.12733098880447,+39.1273310,-084.4843744,0.0005421841530000103,0.0007087048240000268
45207,-84.47133526730852,39.14206766497172,+39.1420676,-084.4713353,0.000317372332500013,0.000456716448000109
18461,-75.32823499488869,41.92798857096078,+41.9290035,-075.3276737,0.0062048594944998725,0.009744818370500105
18462,-75.4222889210568,41.90748485841592,+41.9143444,-075.4090887,0.007680118561999926,0.010477724496499958
18463,-75.40336849240157,41.349207268473656,+41.3575556,-075.3969344,0.0008044178155000152,0.0014078746295000189
18464,-75.1787203137739,41.40325659966027,+41.4030122,-075.1769498,0.0034258036819999347,0.005322192081999642
18465,-75.51187671628053,41.82944869836184,+41.8312992,-075.5168486,0.013540822613000067,0.01646352689450005
18466,-75.38562015085537,41.19548223846888,+41.1964425,-075.3942333,0.0101559860965002,0.012829117634000142
18469,-75.14217132686693,41.70112346706989,+41.7036840,-075.1304920,0.0026513126294999754,0.0036361371525002006
18470,-75.53821724494541,41.7279485189867,+41.7247062,-075.5355165,0.01746211168900003,0.025498062382501217
18471,-75.69218363153765,41.52832194191812,+41.5290934,-075.6911804,0.0007728356500000378,0.000993283641000071
18472,-75.39848838349982,41.58376346414043,+41.5834097,-075.3966873,0.01852942201800008,0.023414963649999725
18473,-75.21089156809694,41.52428404501212,+41.5220588,-075.2171718,0.00035776973849998997,0.0010155731044996234
18503,-75.66747038752064,41.411107557813914,+41.4111074,-075.6674702,0.00012914367800000753,0.00020024523950002812
18504,-75.69986817211331,41.425523126227326,+41.4255215,-075.6998669,0.0024050531364998616,0.0028391132194998557
18505,-75.65312246349997,41.38783577291137,+41.3862025,-075.6515270,0.00243508246550002,0.004013617546999669
